"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"354","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.6,0.018
"355","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.6,0.018
"356","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.6,0.018
"357","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.6,0.018
"358","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.6,0.018
"359","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.6,0.018
"360","ABIE.BAL",0.18,1,1,0.65,0.018
"361","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.65,0.018
"362","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.65,0.018
"363","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.65,0.018
"364","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.65,0.018
"365","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.65,0.018
"366","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.65,0.018
"367","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.65,0.018
"368","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.65,0.018
"369","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.65,0.018
"370","ABIE.BAL",0.18,1,1,0.7,0.018
"371","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.7,0.018
"372","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.7,0.018
"373","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.7,0.018
"374","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.7,0.018
"375","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.7,0.018
"376","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.7,0.018
"377","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.7,0.018
"378","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.7,0.018
"379","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.7,0.018
"380","ABIE.BAL",0.18,1,1,0.75,0.018
"381","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.75,0.018
"382","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.75,0.018
"383","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.75,0.018
"384","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.75,0.018
"385","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.75,0.018
"386","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.75,0.018
"387","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.75,0.018
"388","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.75,0.018
"389","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.75,0.018
"390","ABIE.BAL",0.18,1,1,0.8,0.018
"391","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.8,0.018
"392","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.8,0.018
"393","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.8,0.018
"394","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.8,0.018
"395","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.8,0.018
"396","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.8,0.018
"397","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.8,0.018
"398","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.8,0.018
"399","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.8,0.018
"400","ABIE.BAL",0.18,1,1,0.85,0.018
"401","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.85,0.018
"402","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.85,0.018
"403","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.85,0.018
"404","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.85,0.018
"405","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.85,0.018
"406","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.85,0.018
"407","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.85,0.018
"408","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.85,0.018
"409","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.85,0.018
"410","ABIE.BAL",0.18,1,1,0.9,0.018
"411","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.9,0.018
"412","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.9,0.018
"413","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.9,0.018
"414","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.9,0.018
"415","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.9,0.018
"416","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.9,0.018
"417","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.9,0.018
"418","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.9,0.018
"419","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.9,0.018
"420","ABIE.BAL",0.18,1,1,0.95,0.018
"421","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.95,0.018
"422","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.95,0.018
"423","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.95,0.018
"424","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.95,0.018
"425","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.95,0.018
"426","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.95,0.018
"427","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.95,0.018
"428","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.95,0.018
"429","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.95,0.018
"430","ABIE.BAL",0.18,1,1,1,0.018
"431","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,1,0.018
"432","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,1,0.018
"433","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,1,0.018
"434","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,1,0.018
"435","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,1,0.018
"436","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,1,0.018
"437","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,1,0.018
"438","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,1,0.018
"439","ABIE.BAL",1,5.59144650261084,5.59144650261084,1,0.018
"440","ABIE.BAL",0.18,1,1,0.5,0.025
"441","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.5,0.025
"442","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.5,0.025
"443","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.5,0.025
"444","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.5,0.025
"445","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.5,0.025
"446","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.5,0.025
"447","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.5,0.025
"448","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.5,0.025
"449","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.5,0.025
"450","ABIE.BAL",0.18,1,1,0.55,0.025
"451","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.55,0.025
"452","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.55,0.025
"453","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.55,0.025
"454","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.55,0.025
"455","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.55,0.025
"456","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.55,0.025
"457","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.55,0.025
"458","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.55,0.025
"459","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.55,0.025
"460","ABIE.BAL",0.18,1,1,0.6,0.025
"461","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.6,0.025
"462","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.6,0.025
"463","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.6,0.025
"464","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.6,0.025
"465","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.6,0.025
"466","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.6,0.025
"467","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.6,0.025
"468","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.6,0.025
"469","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.6,0.025
"470","ABIE.BAL",0.18,1,1,0.65,0.025
"471","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.65,0.025
"472","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.65,0.025
"473","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.65,0.025
"474","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.65,0.025
"475","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.65,0.025
"476","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.65,0.025
"477","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.65,0.025
"478","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.65,0.025
"479","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.65,0.025
"480","ABIE.BAL",0.18,1,1,0.7,0.025
"481","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.7,0.025
"482","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.7,0.025
"483","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.7,0.025
"484","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.7,0.025
"485","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.7,0.025
"486","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.7,0.025
"487","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.7,0.025
"488","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.7,0.025
"489","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.7,0.025
"490","ABIE.BAL",0.18,1,1,0.75,0.025
"491","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.75,0.025
"492","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.75,0.025
"493","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.75,0.025
"494","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.75,0.025
"495","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.75,0.025
"496","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.75,0.025
"497","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.75,0.025
"498","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.75,0.025
"499","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.75,0.025
"500","ABIE.BAL",0.18,1,1,0.8,0.025
"501","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.8,0.025
"502","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.8,0.025
"503","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.8,0.025
"504","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.8,0.025
"505","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.8,0.025
"506","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.8,0.025
"507","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.8,0.025
"508","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.8,0.025
"509","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.8,0.025
"510","ABIE.BAL",0.18,1,1,0.85,0.025
"511","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.85,0.025
"512","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.85,0.025
"513","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.85,0.025
"514","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.85,0.025
"515","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.85,0.025
"516","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.85,0.025
"517","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.85,0.025
"518","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.85,0.025
"519","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.85,0.025
"520","ABIE.BAL",0.18,1,1,0.9,0.025
"521","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.9,0.025
"522","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.9,0.025
"523","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.9,0.025
"524","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.9,0.025
"525","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.9,0.025
"526","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.9,0.025
"527","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.9,0.025
"528","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.9,0.025
"529","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.9,0.025
"530","ABIE.BAL",0.18,1,1,0.95,0.025
"531","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,0.95,0.025
"532","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,0.95,0.025
"533","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,0.95,0.025
"534","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,0.95,0.025
"535","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,0.95,0.025
"536","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,0.95,0.025
"537","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,0.95,0.025
"538","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,0.95,0.025
"539","ABIE.BAL",1,5.59144650261084,5.59144650261084,0.95,0.025
"540","ABIE.BAL",0.18,1,1,1,0.025
"541","ABIE.BAL",0.2,1.11828930052217,1.11828930052217,1,0.025
"542","ABIE.BAL",0.3,1.67743395078325,1.67743395078325,1,0.025
"543","ABIE.BAL",0.4,2.23657860104433,2.23657860104433,1,0.025
"544","ABIE.BAL",0.5,2.79572325130542,2.79572325130542,1,0.025
"545","ABIE.BAL",0.6,3.3548679015665,3.3548679015665,1,0.025
"546","ABIE.BAL",0.7,3.91401255182759,3.91401255182759,1,0.025
"547","ABIE.BAL",0.8,4.47315720208867,4.47315720208867,1,0.025
"548","ABIE.BAL",0.9,5.03230185234975,5.03230185234975,1,0.025
"549","ABIE.BAL",1,5.59144650261084,5.59144650261084,1,0.025
