"","4011","4012","4013","4014","4015","4141","4142","4143","4144","4145","4151","4152","4153","4154","4155","4161","4162","4163","4164","4165","4171","4172","4173","4174","4175","4191","4192","4193","4194","4195","4201","4202","4203","4204","4205","4221","4222","4223","4224","4225","4231","4232","4233","4234","4235","4241","4242","4243","4244","4245","4251","4252","4253","4254","4255","4261","4262","4263","4264","4265","4301","4302","4303","4304","4305","4311","4312","4313","4314","4315","4391","4393","4394","4395","4411","4412","4413","4414","4415"
"ABIE.BAL",0.651,0.692,0.692,0,0.651,0,0.692,0.692,0.581,0.692,0,0.692,0.692,0.692,0.099,0.073,0.651,0.098,0.134,0.651,0.692,0.692,0,0.692,0.651,0,0,0.614,0,0,0,0,0.06,0,0.614,0.581,0,0.614,0.651,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0.692,0.692,0.692,0.692,0.651,0.097,0.692,0.692,0.651,0.614,0.692,0.692,0.229,0,0,0.214,0,0.614
"ACER.RUB",0.838,0.838,0.838,0.838,0.838,0,0.838,0.838,0.838,0.838,0,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.099,0.692,0.838,0,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.944,0.944,0.944,0.944,0.944,0.838,0.838,0.944,0.838,0.944,0.944,0.944,0.944,0.944,0.944,0.838,0.944,0.944,0.944,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838
"ACER.SAH",0.786,0.692,0.786,0.229,0.737,0,0.786,0.786,0.551,0.786,0,0.786,0.786,0.786,0.551,0.138,0.581,0.246,0.19,0.786,0.786,0.786,0.581,0.786,0.786,0,0,0.786,0,0,0,0.052,0.786,0,0.786,0.786,0,0.737,0.786,0.786,0.692,0.786,0.692,0,0.692,0.099,0.401,0.692,0.401,0.737,0,0.614,0.737,0.401,0.737,0.435,0.737,0.786,0.614,0.224,0.737,0.786,0.786,0.692,0.786,0.786,0.435,0.786,0.786,0.786,0.737,0.786,0.786,0.435,0.651,0.692,0.786,0.131,0.786
"BETU.ALL",0.737,0.737,0.737,0.737,0.737,0,0.737,0.737,0.737,0.737,0,0.737,0.737,0.737,0.692,0.692,0.737,0.737,0.737,0.737,0.737,0.737,0.692,0.737,0.737,0,0,0.737,0,0.692,0.651,0.651,0.737,0.581,0.737,0.737,0.692,0.737,0.737,0.737,0.737,0.737,0.737,0.498,0.737,0.692,0.737,0.737,0.737,0.692,0.692,0.737,0.692,0.692,0.737,0.737,0.692,0.737,0.692,0.692,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737
"BETU.PAP",0.838,0.838,0.838,0.786,0.786,0,0.838,0.838,0.838,0.838,0,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.786,0.838,0.786,0.786,0.838,0.786,0.039,0.692,0.786,0.14,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.692,0.786,0.786,0.786,0.786,0.786,0.786,0.692,0.786,0.786,0.786,0.786,0.786,0.737,0.692,0.737,0.737,0.581,0.737,0.786,0.651,0.786,0.737,0.786,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.786,0.786,0.786,0.786,0.786
"FAGU.GRA",0.786,0.786,0.786,0.786,0.786,0,0.737,0.737,0.737,0.737,0,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.786,0.737,0.786,0,0.737,0.786,0,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.737,0.737,0.737,0.737,0.737,0.786,0.737,0.737,0.737,0.786,0.737,0.737,0.737,0.737,0.786,0.786,0.786,0.786,0.786
"LARI.LAR",0.737,0.214,0.737,0,0,0,0.786,0.786,0.24,0.786,0,0.786,0.786,0.786,0.14,0,0.098,0.229,0.14,0.692,0.692,0.692,0,0.786,0.737,0,0,0,0,0,0,0,0,0,0.651,0,0,0.134,0.651,0.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0.692,0.786,0,0.786,0,0,0,0.786,0,0.224,0.786,0.737,0.24,0,0,0,0,0.651
"PICE.GLA",0,0,0,0,0,0,0,0,0,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PICE.MAR",0,0,0,0,0,0,0.224,0.229,0,0.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PINU.BAN",0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.737,0.737,0.737,0.737,0.737,0.786,0.786,0.737,0.786,0.737,0.737,0.737,0.651,0.581,0.737,0.786,0.651,0.737,0.737,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786
"PINU.RES",0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.692,0.692,0.737,0.692,0.692,0.692,0.692,0.692,0.737,0.692,0.692,0.692,0.737,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.614,0.692,0.692,0.614,0.581,0.651,0.692,0.614,0.692,0.614,0.692,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.692,0.692,0.692,0.692,0.737
"PINU.STR",0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.838,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.737,0.786,0.786,0.737,0.737,0.737,0.786,0.737,0.786,0.737,0.786,0.838,0.786,0.786,0.838,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786
"POPU.TRE",0.786,0.786,0.786,0.786,0.786,0,0.838,0.838,0.786,0.838,0,0.786,0.838,0.838,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.14,0.24,0.786,0,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.737,0.737,0.737,0.692,0.737,0.786,0.786,0.737,0.786,0.651,0.692,0.737,0.651,0,0.737,0.786,0.224,0.737,0.651,0.786,0.838,0.786,0.786,0.838,0.838,0.786,0.786,0.786,0.786,0.786,0.838,0.838,0.786,0.838,0.786,0.786,0.786,0.786,0.786
