"","4011","4012","4013","4014","4015","4141","4142","4143","4144","4145","4151","4152","4153","4154","4155","4161","4162","4163","4164","4165","4171","4172","4173","4174","4175","4191","4192","4193","4194","4195","4201","4202","4203","4204","4205","4221","4222","4223","4224","4225","4231","4232","4233","4234","4235","4241","4242","4243","4244","4245","4251","4252","4253","4254","4255","4261","4262","4263","4264","4265","4301","4302","4303","4304","4305","4311","4312","4313","4314","4315","4391","4392","4393","4394","4395","4411","4412","4413","4414","4415"
"ABIE.BAL",700,645,560,772,701,662,542,810,778,534,514,564,681,794,500,623,485,824,902,565,663,486,856,869,524,1040,609,559,567,529,795,791,554,584,501,525,546,978,629,904,407,755,790,554,705,748,926,564,675,750,749,970,743,541,691,635,1062,584,985,535,696,615,611,546,565,580,765,672,659,582,612,579,585,1190,522,520,861,640,748,1102
"ACER.RUB",2185,1356,1779,1911,1603,874,1785,1205,1479,1844,2044,2136,903,1527,1829,1933,1856,1370,980,1619,1743,1929,1192,1532,2107,1324,1975,2373,1878,2231,1656,1874,1234,2160,2206,2134,2079,1704,2367,1352,1171,2151,1698,2314,1953,2023,1913,2541,2183,1592,1531,2047,1880,2444,2223,2266,1914,2514,2000,2394,1052,1898,1213,1943,1428,2134,978,1428,1967,1718,2129,2015,1746,1406,1926,2349,2198,1842,2239,1596
"ACER.SAH",554,661,521,587,410,439,536,478,492,620,604,642,341,592,499,618,532,507,401,503,466,552,738,583,646,516,536,779,513,699,904,449,800,567,609,731,531,464,844,530,517,473,581,498,571,499,472,738,533,659,452,477,515,781,596,669,473,908,458,666,370,548,528,598,397,668,431,603,537,427,738,651,520,476,552,653,576,518,594,894
"BETU.ALL",1221,912,1152,1228,1005,644,1090,920,1023,1211,1280,1327,762,1000,1170,1260,1155,973,807,1070,1181,1204,826,991,1316,983,1184,1384,1153,1272,1077,1117,838,1237,1303,1298,1144,1121,1391,962,796,1301,1019,1293,1119,1255,1084,1351,1368,976,1010,1186,1111,1406,1315,1252,958,1411,1232,1381,797,1173,859,1266,1045,1281,781,1005,1245,1126,1344,1264,1088,990,1188,1309,1260,1223,1214,1051
"BETU.PAP",954,703,845,881,759,548,833,701,792,987,959,1026,643,780,901,1002,875,767,621,835,817,910,618,731,932,749,914,1018,817,992,766,837,618,853,967,977,866,763,1020,674,584,933,766,961,833,862,792,1002,938,726,737,852,813,1054,932,868,799,1025,870,981,590,871,750,993,838,944,677,745,935,851,978,998,895,781,944,1017,951,861,885,785
"FAGU.GRA",1023,788,885,847,867,601,816,688,749,829,891,1008,587,767,849,863,854,690,604,797,856,865,678,779,954,860,1046,1186,903,1077,965,1049,847,1117,1162,924,1098,902,1058,776,975,1230,1131,1351,1159,1166,1121,1266,1153,1053,1139,1332,1248,1452,1410,1176,1124,1371,1161,1295,602,854,685,861,747,917,610,886,835,828,913,872,834,755,888,1262,1277,1190,1184,1156
"LARI.LAR",408,189,382,447,326,309,530,509,483,515,695,625,382,546,552,616,533,470,436,563,524,508,433,510,656,656,592,585,640,718,519,549,326,483,520,628,615,531,581,373,160,567,268,523,458,655,508,563,572,403,459,701,596,890,590,749,379,670,655,672,201,446,326,569,432,440,302,398,441,451,872,897,729,668,824,627,553,543,624,424
"PICE.GLA",2017,1184,1786,1896,1395,930,1705,1088,1350,1855,1774,2014,998,1241,1576,1898,1579,1270,1016,1448,1411,1703,1110,1185,1866,1187,1714,2019,1535,1921,1294,1442,989,1645,1822,1865,1565,1353,2035,1121,1084,1779,1189,1916,1569,1631,1482,1898,1880,1208,1145,1594,1463,2014,1837,1697,1399,2012,1585,1898,1050,1751,1258,1973,1568,1990,1025,1213,1754,1541,2026,2052,1683,1377,1865,2021,1864,1743,1858,1509
"PICE.MAR",975,1417,1257,928,997,1181,966,1027,1321,1131,1268,1334,1239,1222,1361,1216,1271,1086,1144,1187,1105,1020,1189,1496,1028,1320,1184,1201,1371,1404,1156,1204,728,1268,1181,1154,1051,1224,1181,1064,589,1110,886,1297,1105,1207,1282,1003,1169,1550,1120,1250,1148,1077,1346,1106,956,1119,1257,1221,1121,1218,1153,1328,1071,1135,961,1382,1051,1264,1263,1183,1153,1467,1517,1241,1195,1433,1048,1325
