"","4011","4012","4013","4014","4015","4141","4142","4143","4144","4145","4151","4152","4153","4154","4155","4161","4162","4163","4164","4165","4171","4172","4173","4174","4175","4191","4192","4193","4194","4195","4201","4202","4203","4204","4205","4221","4222","4223","4224","4225","4231","4232","4233","4234","4235","4241","4242","4243","4244","4245","4251","4252","4253","4254","4255","4261","4262","4263","4264","4265","4301","4302","4303","4304","4305","4311","4312","4313","4314","4315","4391","4392","4393","4394","4395","4411","4412","4413","4414","4415"
"ABIE.BAL",3472,2855,3195,3350,3070,2878,3446,3131,3271,3544,3651,3650,3066,3263,3490,3758,3492,3249,3055,3389,3306,3521,2993,3252,3562,3099,3347,3640,3336,3578,3081,3210,2836,3342,3413,3590,3246,3220,3698,2977,2270,3298,2852,3409,3163,3283,3106,3598,3395,3002,2749,3090,2906,3555,3295,3455,3070,3583,3281,3511,2912,3438,3127,3526,3294,3559,2899,3126,3420,3305,3694,3694,3394,3254,3531,3584,3343,3155,3322,2962
"ACER.RUB",12389,10101,11684,11831,11105,8814,11006,9963,10477,11460,12043,12443,9207,10727,11604,11763,11401,10092,9369,11019,11270,11791,9662,10499,12108,10486,12011,12710,11452,12537,11288,11919,10399,12159,12743,12264,12296,11302,13018,10512,9917,12244,11233,12853,12023,12423,11845,12896,12447,11252,11033,12314,11633,13275,12770,12351,11341,13163,12060,12752,8844,11526,10040,11891,10631,12037,9233,10410,11631,10898,12255,11838,11185,10657,11760,12638,12501,12077,12418,11648
"ACER.SAH",6619,4196,5701,6238,5164,4259,6196,5126,5744,6469,6904,6976,4698,5744,6619,6955,6489,5476,4700,6001,6059,6507,4810,5390,6819,5006,6487,7036,5799,6752,5243,5887,4794,6522,6752,6988,5812,5459,7276,4653,3846,6307,4744,6809,5413,6270,5547,7101,6698,4945,4384,5575,4687,7050,6629,6624,4992,6932,6179,6836,4294,6495,5168,6641,5859,6772,4430,5222,6467,6026,7111,6983,6002,5317,6504,6939,6338,5653,6280,4930
"BETU.ALL",12124,11129,11604,11627,11392,10018,11746,10960,10943,12086,12110,12315,10394,11548,12313,12348,11473,11392,10511,11803,11695,11805,10940,10986,11909,10821,12278,12246,12055,12430,11478,12158,10980,11960,12528,12147,12066,11381,12628,11063,10634,12321,11084,12233,12189,11623,11575,12749,12622,11155,11404,12038,10985,12430,12562,12440,11392,12798,12306,12589,11029,12184,10900,12281,11348,12247,10302,11074,11834,11587,13074,12513,11567,11440,12215,12578,12082,11896,12261,11482
"BETU.PAP",5321,4689,5075,5263,4925,4362,5177,4705,4855,5340,5321,5392,4527,4964,5097,5295,5245,4809,4526,5063,5077,5196,4619,4812,5255,4800,5182,5550,5011,5348,4882,5038,4649,5176,5326,5371,5081,4926,5457,4687,4385,5289,4864,5392,5064,5203,5012,5466,5298,4831,4717,5070,4898,5301,5294,5216,4784,5432,5039,5268,4489,5159,4706,5267,5014,5299,4504,4834,5230,4980,5446,5323,5145,4781,5224,5437,5314,5128,5199,4859
"FAGU.GRA",12560,12091,12473,12215,12051,9757,11450,10914,10781,11314,12382,12669,9620,11239,12263,11305,12120,11102,10007,11853,12067,12281,11226,11596,12648,12273,12785,12568,12685,12466,12299,12715,12090,12520,12712,12330,13211,12448,12419,11746,11998,13120,12408,12937,12727,13615,12537,12863,13065,12884,12776,12587,12870,12770,13168,12723,12654,12752,12667,12632,9566,11882,10358,11946,10751,12296,10323,11781,12156,11846,11994,11835,11633,11470,12193,12729,12797,12504,12536,12670
"LARI.LAR",2747,1217,2232,2623,1914,1883,2963,2437,2750,3122,3389,3362,2501,3011,3245,3641,3329,2912,2529,3165,3028,3315,2356,2730,3355,2914,3543,4078,3432,3940,2257,2721,1888,2978,3190,3423,2809,2596,3642,2225,967,2948,1728,3087,2561,2895,2544,3362,3210,2121,2275,3053,2597,4028,3536,3137,2271,3455,2825,3217,1398,2850,2032,3095,2585,2721,1680,2293,2664,2549,3686,3727,3300,3088,3461,3367,2968,2837,3029,2257
"PICE.GLA",18056,14537,16754,17464,16289,12072,16546,14594,16200,17694,17557,17709,13359,15672,16929,17763,16700,15054,13755,16194,16048,17412,13656,15615,17691,15176,17516,17848,16592,18180,15606,16541,14267,17528,17622,18025,16573,16046,18768,14630,13243,17435,15881,17824,16483,17669,16443,18322,17580,15387,15194,16709,16351,17994,17972,17461,15684,17795,17424,17978,13236,17302,15583,17803,16612,17477,13138,15615,16732,16409,18563,18261,16572,15747,17820,17801,18178,16787,17453,16257
"PICE.MAR",10623,7921,9895,10511,9307,8284,10758,9520,10024,11122,11225,11485,8957,9998,10799,11661,10903,9864,9009,10421,10372,10964,8953,9794,11015,8792,10377,11311,10155,11115,9225,9841,8366,10269,10777,11263,9983,9652,11638,8851,6619,10102,8261,10477,9275,10061,9325,11199,10532,8373,7899,9066,8436,10990,10261,10396,8939,11102,9798,10731,8560,10715,9622,11083,10491,11080,8410,9735,10793,10232,11486,11676,10613,9725,11017,11025,10102,9623,10193,8553
"PINU.BAN",8882,8506,8811,8871,8661,8295,8765,8492,8649,8797,8925,8939,8375,8661,8849,8898,8835,8637,8422,8732,8742,8832,8485,8629,8871,8632,8838,8952,8786,8904,8699,8821,8554,8857,8965,8960,8829,8739,9004,8578,8395,8872,8715,8948,8850,8928,8845,9036,8963,8703,8560,8732,8711,8887,8848,8823,8634,8899,8746,8836,8249,8844,8435,8873,8631,8728,8330,8640,8747,8715,8922,8891,8802,8627,8851,8885,8887,8783,8856,8787
"PINU.RES",11280,10388,11181,11239,10955,9643,10765,10104,10146,10637,11215,11377,9536,10829,10917,10816,10789,10162,9732,10604,10779,11231,10210,10506,11330,10993,11465,11753,11229,11672,11279,11253,10555,11325,11718,11614,11383,11186,11793,10793,10465,11746,11290,11732,11579,11569,11462,11591,11709,11269,10926,11425,11320,11396,11794,11396,11032,11941,11465,11683,9013,10908,9964,11213,10297,11050,9869,10592,10908,10699,11284,10988,11008,10674,10979,11572,11652,11466,11548,11351
"PINU.STR",14888,13955,14326,14831,14819,12492,14699,13562,14012,14268,15149,14879,13002,14256,14554,15026,14665,13629,13298,13657,14261,14694,13838,14220,14775,13691,14908,15074,15143,15037,14593,15351,14042,15115,15134,14779,14522,14506,15016,13721,13870,15204,14566,15589,14722,15078,15069,15318,15166,14576,14421,15203,14928,15414,15159,14975,14654,15518,15077,15483,12868,14817,14373,14779,14013,14847,13361,13895,14928,14349,14782,14315,14654,13759,14646,15257,14331,15199,14816,14758
