"","4011","4012","4013","4014","4015","4141","4142","4143","4144","4145","4151","4152","4153","4154","4155","4161","4162","4163","4164","4165","4171","4172","4173","4174","4175","4191","4192","4193","4194","4195","4201","4202","4203","4204","4205","4221","4222","4223","4224","4225","4231","4232","4233","4234","4235","4241","4242","4243","4244","4245","4251","4252","4253","4254","4255","4261","4262","4263","4264","4265","4301","4302","4303","4304","4305","4311","4312","4313","4314","4315","4391","4392","4393","4394","4395","4411","4412","4413","4414","4415"
"ABIE.BAL",488,91,359,677,217,264,702,454,557,784,1481,853,382,755,665,1431,894,522,494,702,643,768,240,479,657,326,480,1309,413,805,241,355,47,470,480,704,421,484,891,153,0,357,1,493,125,477,438,1064,579,95,1,110,4,806,445,682,108,910,479,687,317,608,453,710,639,1046,304,474,555,471,1277,1453,608,432,663,677,589,362,525,282
"ACER.RUB",1504,1118,1288,1370,1120,1797,1496,1112,1226,1714,1853,1958,1222,1249,1526,1950,1692,1168,1336,1455,1311,1537,1173,1118,1557,1298,1553,2027,1395,1804,1049,1134,1469,1372,1370,1836,1367,1228,2035,1225,1903,1159,1242,1265,1123,1540,1194,1881,1804,1032,1544,1222,1148,1812,1479,1624,1051,1901,1427,1863,1275,1688,1492,1767,1392,1790,1441,1112,1693,1303,1851,1861,1507,1099,1624,1801,1590,1344,1662,1158
"ACER.SAH",648,210,594,571,266,387,331,394,461,512,491,583,645,753,433,627,432,615,633,604,597,376,339,500,459,376,718,476,480,451,235,421,88,380,554,421,708,387,496,208,1,562,31,382,175,517,698,544,513,305,4,416,22,557,506,682,229,520,855,509,457,357,446,407,376,450,387,398,468,644,644,657,656,603,414,460,392,558,450,267
"BETU.ALL",831,715,701,822,652,621,922,644,810,1018,990,1068,596,726,911,1164,983,795,616,920,802,932,558,727,931,678,922,1093,737,1022,630,734,562,736,796,1041,770,774,1018,605,587,778,577,796,677,887,793,1100,970,584,930,665,648,960,855,902,656,1046,783,1020,608,940,658,1014,920,1051,548,721,923,884,1153,1096,929,739,953,1102,905,787,956,683
"BETU.PAP",636,686,540,628,535,529,662,477,630,730,797,832,527,627,738,882,767,537,606,642,572,740,541,480,679,588,736,864,641,777,527,540,636,642,710,793,534,562,800,492,947,596,729,666,483,670,553,853,758,519,531,605,531,856,696,751,504,875,637,812,675,722,495,790,619,800,465,508,743,678,806,829,674,621,742,874,735,650,751,522
"FAGU.GRA",1173,907,1085,1191,1034,753,1121,965,1048,1199,1259,1297,855,1008,1164,1235,1203,1010,867,1090,1044,1128,889,999,1187,997,1148,1286,1107,1223,1021,1050,887,1145,1194,1245,1108,1070,1348,960,769,1089,984,1196,1023,1167,1061,1319,1261,989,937,1109,1042,1285,1196,1215,1043,1340,1145,1274,837,1189,974,1228,1106,1248,789,1005,1173,1104,1303,1309,1122,1042,1227,1381,1288,1187,1213,1100
"LARI.LAR",183,0,95,132,19,20,299,174,202,359,376,354,170,295,431,683,335,258,125,384,207,287,56,184,311,109,289,705,358,558,21,74,1,158,206,315,148,132,354,9,0,69,0,141,8,192,108,385,255,3,0,35,1,684,291,260,5,337,200,288,6,213,84,252,187,221,9,137,199,159,540,541,301,207,445,388,235,140,239,13
"PICE.GLA",1415,1163,1248,1230,1504,981,1374,1342,1347,1537,1710,1813,1076,1431,1443,1659,1444,1215,1237,1339,1260,1402,1209,1153,1438,1334,1382,1729,1273,1567,1279,1353,1213,1342,1373,1468,1328,1275,1666,1316,975,1289,1311,1321,1162,1385,1181,1538,1414,1186,1406,1387,1488,1567,1342,1444,1371,1561,1268,1450,1269,1462,1341,1589,1210,1545,1101,1024,1418,1250,1737,1762,1454,1254,1563,1701,1490,1396,1475,1494
"PICE.MAR",678,275,590,654,335,485,994,667,839,967,734,923,573,1082,991,1246,884,709,726,965,842,896,489,723,1011,418,1038,846,829,1386,295,408,424,455,941,833,924,456,1059,393,0,381,15,628,236,638,587,1147,595,230,5,348,12,970,644,992,351,1183,573,770,550,730,698,844,1122,841,373,641,604,827,1207,1137,1024,740,787,991,898,509,712,460
"PINU.BAN",913,775,859,932,757,786,916,731,820,958,989,1097,721,794,954,1026,948,773,734,851,812,913,786,704,921,1050,898,1056,877,1017,718,777,720,881,933,1014,859,777,1106,710,829,885,740,924,716,953,861,1109,1014,783,709,1190,767,1047,962,1000,792,1105,876,1036,880,935,719,1031,874,948,727,894,920,849,1113,1080,879,738,935,1101,1000,957,968,806
"PINU.RES",1590,1175,1444,1500,1317,1164,1589,1312,1384,1639,1713,1762,1226,1410,1518,1768,1582,1394,1233,1477,1473,1634,1190,1296,1632,1323,1631,1758,1495,1693,1325,1446,1137,1511,1599,1675,1485,1406,1807,1215,1092,1496,1140,1567,1346,1586,1456,1724,1680,1298,1322,1473,1322,1673,1566,1593,1362,1722,1523,1640,1099,1611,1195,1678,1450,1599,1176,1302,1589,1456,1744,1758,1539,1378,1645,1724,1636,1457,1721,1372
"PINU.STR",1533,1088,1418,1523,1299,950,1434,1155,1364,1543,1609,1678,1011,1346,1471,1643,1477,1185,1072,1361,1323,1515,1061,1234,1501,1205,1523,1665,1364,1596,1226,1299,1086,1392,1481,1570,1386,1265,1640,1162,949,1436,1140,1476,1292,1430,1401,1661,1622,1274,1183,1441,1253,1585,1540,1547,1217,1663,1430,1634,1001,1516,1206,1625,1393,1580,1000,1192,1481,1349,1651,1637,1453,1293,1571,1662,1578,1547,1615,1395
"POPU.TRE",858,1028,885,934,1003,1050,967,870,889,1085,1118,1225,1017,934,928,1296,1031,975,994,900,848,938,997,891,907,1000,897,1205,873,1090,957,788,986,844,897,1061,867,869,1200,1043,780,828,1009,834,938,898,888,1195,1072,1051,912,895,919,1175,890,991,917,1188,1091,1052,1101,986,918,1170,940,1071,947,872,1034,803,1165,1237,966,896,1039,1161,973,908,954,1057
"QUER.RUB",1359,592,990,1200,1024,748,1702,2801,1669,3912,4070,4924,1494,1513,2774,3658,6341,2081,1724,3267,1583,3292,752,1212,2525,1438,1417,2957,1570,2984,996,847,408,1530,1717,3132,1339,1114,2229,815,2,1240,11,2869,522,1389,1029,2836,2029,592,4,547,377,3333,2073,2629,1062,3819,1412,5097,971,3889,1611,3530,2961,2046,816,1474,2735,1237,3479,4408,1684,1556,4476,3212,1625,2400,1223,703
"THUJ.SPP.ALL",1008,1047,980,1037,988,1010,1053,996,1027,1028,1187,1195,1002,1127,1168,1231,1174,1054,1002,1128,1083,1160,1037,1061,1193,1190,1405,1544,1331,1575,1020,1056,961,1108,1188,1263,1147,1073,1318,1019,1025,1170,994,1152,1074,1160,1118,1269,1218,1103,1138,1321,1249,1539,1436,1197,1043,1274,1131,1226,952,1016,955,1041,989,957,976,968,957,943,1349,1324,1187,1182,1268,1248,1240,1252,1276,1250
"TSUG.CAN",696,962,731,727,825,762,743,648,706,815,836,868,788,706,809,848,818,628,832,664,651,713,935,652,779,626,760,885,719,782,702,635,677,654,656,791,650,639,838,802,839,716,967,703,775,726,639,819,770,708,1218,704,792,765,698,680,643,811,691,758,907,774,646,800,739,764,840,606,724,724,865,873,783,658,826,869,803,755,735,661
