"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"075","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,1,0
"076","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,1,0
"077","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,1,0
"078","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,1,0
"079","ABIE.BAL",1,5.8824703001723,5.8824703001723,1,0
"080","ABIE.BAL",0.17,1,1,0.3,5e-04
"081","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.3,5e-04
"082","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.3,5e-04
"083","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.3,5e-04
"084","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.3,5e-04
"085","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.3,5e-04
"086","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.3,5e-04
"087","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.3,5e-04
"088","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.3,5e-04
"089","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.3,5e-04
"090","ABIE.BAL",0.17,1,1,0.4,5e-04
"091","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.4,5e-04
"092","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.4,5e-04
"093","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.4,5e-04
"094","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.4,5e-04
"095","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.4,5e-04
"096","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.4,5e-04
"097","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.4,5e-04
"098","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.4,5e-04
"099","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.4,5e-04
