"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"0157","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.2,0
"0158","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.2,0
"0159","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.2,0
"0160","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.2,0
"0161","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.2,0
"0162","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.2,0
"0163","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.2,0
"0164","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.2,0
"0165","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.2,0
"0166","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.2,0
"0167","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.2,0
"0168","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.2,0
"0169","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.2,0
"0170","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.25,0
"0171","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.25,0
"0172","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.25,0
"0173","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.25,0
"0174","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.25,0
"0175","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.25,0
"0176","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.25,0
"0177","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1.25,0
"0178","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1.25,0
"0179","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1.25,0
"0180","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1.25,0
"0181","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1.25,0
"0182","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1.25,0
"0183","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1.25,0
"0184","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1.25,0
"0185","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1.25,0
"0186","ABIE.BAL",1,4.60904081125641,4.60904081125641,1.25,0
"0187","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.75,0.1
"0188","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.75,0.1
"0189","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.75,0.1
"0190","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.75,0.1
"0191","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.75,0.1
"0192","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.75,0.1
"0193","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.75,0.1
"0194","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.75,0.1
"0195","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.75,0.1
"0196","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.75,0.1
"0197","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.75,0.1
"0198","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.75,0.1
"0199","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.75,0.1
"0200","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.75,0.1
"0201","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.75,0.1
"0202","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.75,0.1
"0203","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.75,0.1
"0204","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.8,0.1
"0205","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.8,0.1
"0206","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.8,0.1
"0207","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.8,0.1
"0208","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.8,0.1
"0209","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.8,0.1
"0210","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.8,0.1
"0211","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.8,0.1
"0212","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.8,0.1
"0213","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.8,0.1
"0214","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.8,0.1
"0215","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.8,0.1
"0216","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.8,0.1
"0217","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.8,0.1
"0218","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.8,0.1
"0219","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.8,0.1
"0220","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.8,0.1
"0221","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.85,0.1
"0222","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.85,0.1
"0223","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.85,0.1
"0224","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.85,0.1
"0225","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.85,0.1
"0226","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.85,0.1
"0227","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.85,0.1
